B000147UNU:great_sports_bra_for_large_breasted_women:k._niemand,B000147UNU,The bounce isn't quite gone but it is the best sports bra I have ever owned! I am a 36D and run quite a bit (also long distance runs). I have bought two of them over Christmas and now will buy two more. It is the best I have ever tried. I don't even wear my other new sports bras any more. They are extremely comfortable (you wouldn't think so). It is the bra I will wear for my marathon come July,K. Niemand,5,"January 21, 2007"
B000J38YHE:these_shoes_are_fabulous!:e._turner,B000J38YHE,"The Keds Hipster ballet flat is a great shoe for spring.  These shoes are extremely comfortable- there is even a suede patch in the ankle area of the shoe to prevent rubbing and blisters. I could wear these flats all day with no problem.  One thing to take note of- they seem to run about a half size big. Other than that, no complaints",E. Turner,5,"April 2, 2007"
B000J19A06:heaven_for_my_feet!:p._a._geisel,B000J19A06,"True to the Ugg reputation, these slippers are great! Warm and toasty - I live in them at home~fit is right on",P. A. Geisel,5,"January 29, 2007"
B000H61KYM:here_are_the_dimensions_:memphis,B000H61KYM,"Here are the dimensions - they're listed on the Eddie Bauer website. Nice bag if space in your bag is at a minimum.Product Details330-denier nylonAdjustable and removable shoulder strap7¼""Wx10""Hx3½""D Imported  Care InstructionsSpot clean.",Memphis,4,"January 4, 2007"
B000H61KYM:what_size_is_it?:d._l._jordan,B000H61KYM,"It would help to know the dimensions of this bag.  It is very sharp looking, but can it hold one or two 16 fl. oz. bottles of water upright? It would be helpful to be able to click on it and have a picture of the inside pop up as well, along with the dimensions.  Thanks!",D. L. Jordan,4,"October 7, 2006"
"B000IMP4Y2:fun_baby_bodysuits:judith_c._lewis_""judy""",B000IMP4Y2,"I didnt go to the baby shower that I had bought these for, but was told everyone thought they were funny and the mother to-be couldnt wait until she could use them. They looked like they were good quality, and the price was great","Judith C. Lewis ""judy""",4,"January 9, 2007"
"B0002M1LKY:columbia_zip-off_pants:k._boghdan_""kalbog""",B0002M1LKY,"The pants are great for fishing.  They dry fast and the legs can be zipped off when it gets warm.  I ordered size med.  I am 32/33 waist and 30 inseam.  The waist fit perfect, but the length was a little long.  The length was altered w/ no problem","K. Boghdan ""Kalbog""",5,"January 3, 2007"
B000G1OLE4:samsonite_rules:k._keyser,B000G1OLE4,Samsonite backpacks are the only brand I've found that are able to stand up to all the books my daughter has to carry. Most brands fall apart after just a few months. Her Samsonite bag has held up for 2 years and is only being retired because it is time for a different color! Great bags..,K. Keyser,5,"February 22, 2007"
B000G1OLE4:great:s._zhu,B000G1OLE4,"Holds up well in rain, very roomy.  Padded straps keep shoulders comfortable when bag is heavy.  Very happy with product",S. Zhu,5,"January 15, 2007"
B000G1OLE4:not_roomy_but_good_for_laptop_and_general:college03755,B000G1OLE4,It's very compact. doesn't have space for large textbooks but otherwise sufficient. separate laptop compartment has adequate padding. the shoulder straps are broad and padded.,college03755,4,"January 11, 2007"
B000G1OLE4:keeping_my_fingers_crossed...:nagesh_javali,B000G1OLE4,"bought this bag a month ago. Carried a laptop everyday... i dont remember stuffing it with more load, already few stitches are coming out... and just hoping that this bag will last for atleast 6-8months... i liked the bag though... :",Nagesh Javali,4,"January 9, 2007"
B000BXTNOK:great_shoe:a_keller,B000BXTNOK,These are really cute shoes.    I have another pair of columbia flops and they are so comfortable.  I've only worn this pair once so far and I must say that the straps across the top REALLY hurt my feet by the end of the day. I was a little concerned and then I remembered that my other pair did the same the first time but after that they were fine.  I assume these will do the same.   The soles have a real airy/bouncy feel.  I did receive several compliments on the color and style.,A Keller,4,"May 26, 2006"
B0001OGHUM:incredibly_comfortable!:dale,B0001OGHUM,"These are the most comfortable underwear I have ever worn. They are so soft and flexible, it almost feels like you aren't even wearing underwear. I plan on purchasing more of this item",Dale,5,"August 30, 2006"
B000HAPOKY:great_and_simple:c._samsel,B000HAPOKY,"I wanted a simple, plain, handsome tie clip. It's easy to place and grips just well enough to hold your tie in place in face of errant tugs and pulls as well as in high winds but it doesn't clamp so tight to mark or ruin one's more delicate ties made of materials like silk, etc. The silver and gold clips are both basic and normal tones that you would want to go with everything of the like. Look them up. Great for the price and people can't tell what you paid for the clip--as they retain their shine. Worth the price ten fold",C. Samsel,4,"February 23, 2007"
"B0009AY58O:rockport_walking_shoes:dr._dh_bennett_""tampopo""",B0009AY58O,"Rockports are superb shoes.  The Rockport World Tour Classic is an excellent walking shoe.  They are light-weight, durable, and, most important, comfortable.  From the first wearing of a properly fitting pair of Rockports, one can step out in confidence that the shoes will conform to the foot and will not rub or chafe.","Dr. DH Bennett ""Tampopo""",5,"November 5, 2006"
B00006X4QK:indy500guy:david,B00006X4QK,"These are extremely comfortable and great looking.  They don't leave much to the imagination, though, especially when wet.  I wouldn't recommend them if you're more of the shy type.  But if you're the type who likes the attention, these are for you",David,5,"September 15, 2005"
B00006X4QK:wow_these_are_nice!_and_it_makes_me_look_great_in_them!:christian_chandia,B00006X4QK,"I love these shorts and I love the fact it hides NOTHING! Considering I have quite a bit to show off anyway. When I'm exercising I love the fact that both men AND women love to stare ""there"" if you know what I mean. It's definitely an ego booster",Christian Chandia,5,"August 23, 2005"
B00006X4QK:great:,B00006X4QK,"Bikini bathing suits for men are great!!!  No more tan lines, tight fits, and comfort make these a great buy!!",,5,"April 1, 2003"
"B000FXYOWM:super_boots:k._mcintyre_""shoe_guru""",B000FXYOWM,"I ordered these boots on a whim.  I was afraid that the color would be a little too much for my conservative taste.  I opened the box and was totally pleased with the boots.  The heel is a nice height and the color is wonderful.  I have worn these boots with jeans to a club, khakis to work and few skirts.  They are very versatile, more so than I imagined. Definately worth the money I paid","K. McIntyre ""Shoe Guru""",5,"March 9, 2007"
"B000FXYOWM:bandolino_calista_boot_in_bronze_leather:lisa_baker_""runner""",B000FXYOWM,"I have been looking for bronze boots for several years now and I have to say that I am very happy with these boots. They are very, very comfortable and of course, very stylish. The most important feature (for me) is that they are not too high of a heel and that they provide some support, as far a boot is concerned. These boots meet my requirements. I may just have to purchase them in black. If you are looking for style, fit, and an excellent price, I would grab these boots right away!","Lisa Baker ""runner""",5,"January 9, 2007"
B000BJF0H8:this_bag__does_not_close?:r._buena_vista,B000BJF0H8,"I bought this bag to use as a overnight bag and to take on weekend trips.  The body of the bag easily fits the amount of clothes etc required for a few days away...BUT the bag does NOT CLOSE.  AT ALL.  Apparently ther is some sort of built in hidden magnetic closure that is supposed to secure the top flap to the front of the bag.  This does not work (at least on my bag).  WORSE STILL, even if this magnet thing worked, the sides of the flap are still totally open, and anything small that you have in your bag can fall out if thebag is in anything but a perfectly upright position.So much for using this as a carryon bag, or putting it in the trunk of a car.  It is totally unreliable.  I am definitely returning this bag",R. Buena Vista,1,"March 9, 2006"
"B000JK3RLU:sleep_is_overrated:zachary_linsky_""zlinsk""",B000JK3RLU,this thing is great for mounting on the wall.  The alarm never fails to wake me up either.  The temperature and moonphase information is not really necessary but its good for a grin or two,"Zachary Linsky ""zlinsk""",5,"February 13, 2007"
"B000JK3RLU:looks_great_works_even_better:c._sweeney_""brandon_sweeney""",B000JK3RLU,"This thing is amazing i put batteries in it let it sit and an hour later it had the right time and everything. I use this in my work shop cause i always seem to get involved into a project then realize thats its 3AM. But this always lets me know the time and when its time to go to bed, it has an alarm clock too. The only thing i wish it had mainly because I work in my wood shop would be a hydrometer so i could know what to expect wood drying and splitting rates to be. But since that dosent apply to most people this is an outstanding buy","C. Sweeney ""Brandon Sweeney""",5,"February 1, 2007"
B000HS6NEC:great:a._tokar,B000HS6NEC,"This costume was very complete. Hat, whistle, hand cuffs, night stick etc... The quality was worth the money. My son had so much fun dressing up. There was a small problem with shipping and the box was opened somewhere along the line. We were not sure if we had all the pieces. When we contacted the company they sent us all the replacement parts without any question and we had them the next day. Great customer service.",A. Tokar,5,"January 10, 2007"
B000HS6NEC:a__happy_kid_for_halloween:s._johnson,B000HS6NEC,I was so pleased with this costume and the quality was exceptional...and my grandson was proud of the fit. He really thought he had the coolest costume,S. Johnson,5,"January 5, 2007"
B000HS6NEC:great_costume:joe_p._blaschka_jr.,B000HS6NEC,The cost was great with lots of detail. Our 8-year old grandson loved it and has worn it to play in besides for Halloween,Joe P. Blaschka Jr.,5,"January 3, 2007"
B000HS6NEC:great_costume!:susan_c.,B000HS6NEC,"My 4 year old new he wanted to be a policeman since August, so we went looking in September and ended up buying this one.  It is great! The quality is amazing.  The details are great.  Compared to a friend of his with one of those store bought costumes, there was no comparison.  The only issue was the hat which we fashioned a strap to keep it on.  My son has worn it at least 10 times with a full day of pre-school included and it is still in great shape",Susan C.,5,"November 10, 2006"
